sku_id,Label_Key_Group,Sum of cost,SKU Category,labels_key,labels_value
F449-33EC-A5EF,No Label Key,51.91741199999999,Compute,"",""
F456-C31A-8A75,Google System Label,0,Ingress,goog-gke-node,""
F456-C31A-8A75,No Label Key,0,Ingress,"",""
F46C-FC3C-7993,No Label Key,0.390917,Network - Other,"",""
F4AE-5A52-ACE3,No Label Key,0.029352000000000003,Management & Operations,"",""
F58A-426C-6A38,No Label Key,0,Licensing,"",""
F6C4-AC52-0E8A,Google System Label,0.19018800000000002,Network - Other,goog-anthos-cluster,""
F6C4-AC52-0E8A,Google System Label,0.8505289999999999,Network - Other,goog-gke-node,""
F6C4-AC52-0E8A,No Label Key,0.002173,Network - Other,"",""
F6D2-B591-E54F,No Label Key,152.044694,Compute,"",""
F867-73D9-ACCD,No Label Key,2.5889119999999997,Egress,"",""
F9EB-D3E1-ABDF,No Label Key,0,Data Analytics/Processing,"",""
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-anthos-cluster,""
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-gke-node,""
FAD1-829C-5E63,No Label Key,0,Egress,"",""
FAFF-3200-1569,No Label Key,0,Ingress,"",""
FDBC-6E3B-D4D8,Google System Label,0,Egress,goog-gke-node,""
FDBC-6E3B-D4D8,No Label Key,0.36525100000000005,Egress,"",""
22EB-AAE8-FBCD,Google System Label,0,Egress,goog-composer-environment-uuid,03f47dc7-86dd-496c-8ff6-15f966b7ae64
4DBF-185F-A415,Google System Label,0.000038,Management & Operations,goog-composer-environment-uuid,03f47dc7-86dd-496c-8ff6-15f966b7ae64
7870-010B-2763,Google System Label,0,Management & Operations,goog-composer-environment-uuid,03f47dc7-86dd-496c-8ff6-15f966b7ae64
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-composer-environment-uuid,03f47dc7-86dd-496c-8ff6-15f966b7ae64
154C-7366-C5C3,Kubernetes Pod/Resource Label,3.84872,Storage,k8s-label/config_id,05aeaf45-aac4-43b6-9f36-79ab97381da8
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,346.676202,Compute,k8s-label/config_id,05aeaf45-aac4-43b6-9f36-79ab97381da8
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,144.447099,Orchestration - Cloud Composer,k8s-label/config_id,05aeaf45-aac4-43b6-9f36-79ab97381da8
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.000309,Storage,k8s-label/config_id,08300243-0268-44b3-ab8f-191ce292c484
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.027821,Compute,k8s-label/config_id,08300243-0268-44b3-ab8f-191ce292c484
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.011592,Orchestration - Cloud Composer,k8s-label/config_id,08300243-0268-44b3-ab8f-191ce292c484
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.130637,Storage,k8s-label/config_id,0bad8922-c01f-4229-9dad-57599f805ef6
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,11.767851,Compute,k8s-label/config_id,0bad8922-c01f-4229-9dad-57599f805ef6
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,4.903235999999999,Orchestration - Cloud Composer,k8s-label/config_id,0bad8922-c01f-4229-9dad-57599f805ef6
154C-7366-C5C3,Google System Label,0.61168,Storage,goog-k8s-cluster-id,0d980e7c4a644a48bf9332a5fab905e1fc32f45d5dcd4e7c9a09832d42e83cbc
B701-3D6E-BFF1,Google System Label,55.098376,Compute,goog-k8s-cluster-id,0d980e7c4a644a48bf9332a5fab905e1fc32f45d5dcd4e7c9a09832d42e83cbc
D7FD-FC38-57D9,Google System Label,22.95751,Orchestration - Cloud Composer,goog-k8s-cluster-id,0d980e7c4a644a48bf9332a5fab905e1fc32f45d5dcd4e7c9a09832d42e83cbc
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.068181,Storage,k8s-label/config_id,1127b0b3-c7fe-4527-aab5-b338835c0e5e
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,6.139721,Compute,k8s-label/config_id,1127b0b3-c7fe-4527-aab5-b338835c0e5e
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,2.558207,Orchestration - Cloud Composer,k8s-label/config_id,1127b0b3-c7fe-4527-aab5-b338835c0e5e
D32E-3B98-00B6,Other Application/User Defined Labels,0,Egress,cloud_sql_bill_to,152206004004
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.0018650000000000001,Storage,k8s-label/config_id,18e2aac3-ea2d-4f4f-8e54-79c118c47caa
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.16790499999999997,Compute,k8s-label/config_id,18e2aac3-ea2d-4f4f-8e54-79c118c47caa
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.06996,Orchestration - Cloud Composer,k8s-label/config_id,18e2aac3-ea2d-4f4f-8e54-79c118c47caa
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.000138,Storage,k8s-label/config_id,1ca37772-09e8-4e8b-b7bf-be7d4adb5166
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.012424,Compute,k8s-label/config_id,1ca37772-09e8-4e8b-b7bf-be7d4adb5166
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.005177,Orchestration - Cloud Composer,k8s-label/config_id,1ca37772-09e8-4e8b-b7bf-be7d4adb5166
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.01047,Storage,k8s-label/config_id,23b5affc-91e6-4d48-8c12-0067ba471eb6
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.942761,Compute,k8s-label/config_id,23b5affc-91e6-4d48-8c12-0067ba471eb6
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.392818,Orchestration - Cloud Composer,k8s-label/config_id,23b5affc-91e6-4d48-8c12-0067ba471eb6
22EB-AAE8-FBCD,Google System Label,0,Egress,goog-composer-environment-uuid,25df06d0-d782-4777-a843-548ad6491db7
4DBF-185F-A415,Google System Label,0.000041,Management & Operations,goog-composer-environment-uuid,25df06d0-d782-4777-a843-548ad6491db7
7870-010B-2763,Google System Label,0,Management & Operations,goog-composer-environment-uuid,25df06d0-d782-4777-a843-548ad6491db7
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-composer-environment-uuid,25df06d0-d782-4777-a843-548ad6491db7
D32E-3B98-00B6,Other Application/User Defined Labels,0,Egress,cloud_sql_bill_to,286954620682
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.020831999999999996,Storage,k8s-label/config_id,295ee9a1-cee1-4d8e-a202-4cda5dc29fa3
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,1.8764889999999999,Compute,k8s-label/config_id,295ee9a1-cee1-4d8e-a202-4cda5dc29fa3
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.781865,Orchestration - Cloud Composer,k8s-label/config_id,295ee9a1-cee1-4d8e-a202-4cda5dc29fa3
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.000494,Storage,k8s-label/config_id,29e2fbae-e824-4044-8cf7-1a12df842e84
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,0.044569,Compute,k8s-label/config_id,29e2fbae-e824-4044-8cf7-1a12df842e84
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.018570999999999997,Orchestration - Cloud Composer,k8s-label/config_id,29e2fbae-e824-4044-8cf7-1a12df842e84
123C-0EFC-B7C8,Project Code,0,Ingress,project_code,326363
2F99-3A90-373B,Project Code,0,Ingress,project_code,326363
489B-BB53-0D77,Project Code,0,Storage,project_code,326363
5B01-D157-A097,Project Code,5.48779,Compute,project_code,326363
92CB-C25F-B1D1,Project Code,0,Network - Other,project_code,326363
BB77-5FDA-69D9,Project Code,10.235702000000002,Compute,project_code,326363
D0CC-50DF-59D2,Project Code,0,Ingress,project_code,326363
DE9E-AFBC-A15A,Project Code,0.000018,Egress,project_code,326363
DFA5-B5C6-36D6,Project Code,0,Egress,project_code,326363
E926-D07C-E1A4,Project Code,0,Ingress,project_code,326363
F274-1692-F213,Project Code,0.004096999999999999,Egress,project_code,326363
F58A-426C-6A38,Project Code,0,Licensing,project_code,326363
489B-BB53-0D77,Project Code,0,Storage,project_code,326373
123C-0EFC-B7C8,Project Code,0,Ingress,project_code,326474
14F9-7705-2FD4,Project Code,0,Egress,project_code,326474
2F99-3A90-373B,Project Code,0,Ingress,project_code,326474
427E-B4F2-B5CF,Project Code,0,Ingress,project_code,326474
4BEF-C75E-0C60,Project Code,0,Network - Other,project_code,326474
92CB-C25F-B1D1,Project Code,0,Network - Other,project_code,326474
984A-1F27-2D1F,Project Code,0.000002,Egress,project_code,326474
9C76-A3FB-C60A,Project Code,0,Ingress,project_code,326474
CF4E-A0C7-E3BF,Project Code,365.659298,Compute,project_code,326474
D0CC-50DF-59D2,Project Code,0,Ingress,project_code,326474
DE9E-AFBC-A15A,Project Code,0.000016999999999999996,Egress,project_code,326474
DFA5-B5C6-36D6,Project Code,0.000003,Egress,project_code,326474
E926-D07C-E1A4,Project Code,0,Ingress,project_code,326474
F274-1692-F213,Project Code,0.0030210000000000002,Egress,project_code,326474
F449-33EC-A5EF,Project Code,196.017455,Compute,project_code,326474
F58A-426C-6A38,Project Code,0,Licensing,project_code,326474
123C-0EFC-B7C8,Project Code,0,Ingress,project-code,326506
2F99-3A90-373B,Project Code,0,Ingress,project-code,326506
427E-B4F2-B5CF,Project Code,0,Ingress,project-code,326506
489B-BB53-0D77,Project Code,0,Storage,project-code,326506
5B01-D157-A097,Project Code,468.611151,Compute,project-code,326506
92CB-C25F-B1D1,Project Code,0,Network - Other,project-code,326506
984A-1F27-2D1F,Project Code,0,Egress,project-code,326506
BB77-5FDA-69D9,Project Code,874.0441080000002,Compute,project-code,326506
D0CC-50DF-59D2,Project Code,0,Ingress,project-code,326506
DE9E-AFBC-A15A,Project Code,0.000022999999999999997,Egress,project-code,326506
DFA5-B5C6-36D6,Project Code,0.000001,Egress,project-code,326506
E926-D07C-E1A4,Project Code,0,Ingress,project-code,326506
F274-1692-F213,Project Code,0.001298,Egress,project-code,326506
F58A-426C-6A38,Project Code,0,Licensing,project-code,326506
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.043754,Storage,k8s-label/config_id,32b34894-bdde-4a65-ba73-b16eebce82e0
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,3.9403130000000006,Compute,k8s-label/config_id,32b34894-bdde-4a65-ba73-b16eebce82e0
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,1.6417900000000003,Orchestration - Cloud Composer,k8s-label/config_id,32b34894-bdde-4a65-ba73-b16eebce82e0
154C-7366-C5C3,Kubernetes Pod/Resource Label,12.944958,Storage,k8s-label/config_id,34de2651-7eba-45ec-8dab-81f8c65bcdf2
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,1165.8984010000001,Compute,k8s-label/config_id,34de2651-7eba-45ec-8dab-81f8c65bcdf2
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,485.78836400000006,Orchestration - Cloud Composer,k8s-label/config_id,34de2651-7eba-45ec-8dab-81f8c65bcdf2
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.261283,Storage,k8s-label/config_id,3632c881-b928-4036-b556-b8ecbed1ef3d
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,23.532321999999997,Compute,k8s-label/config_id,3632c881-b928-4036-b556-b8ecbed1ef3d
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,9.805078,Orchestration - Cloud Composer,k8s-label/config_id,3632c881-b928-4036-b556-b8ecbed1ef3d
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.036625000000000005,Storage,k8s-label/config_id,391b07b0-391e-4f79-b89f-f85390846763
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,3.298251,Compute,k8s-label/config_id,391b07b0-391e-4f79-b89f-f85390846763
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,1.3742640000000004,Orchestration - Cloud Composer,k8s-label/config_id,391b07b0-391e-4f79-b89f-f85390846763
154C-7366-C5C3,Kubernetes Pod/Resource Label,2.2426060000000003,Storage,k8s-label/config_id,3aec6936-52bd-4601-a4f0-c74a92795e73
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,202.021123,Compute,k8s-label/config_id,3aec6936-52bd-4601-a4f0-c74a92795e73
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,84.17500100000001,Orchestration - Cloud Composer,k8s-label/config_id,3aec6936-52bd-4601-a4f0-c74a92795e73
154C-7366-C5C3,Kubernetes Pod/Resource Label,1.121625,Storage,k8s-label/config_id,3b7bd570-b030-4326-99ed-0fcd3f8b22ae
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,101.014306,Compute,k8s-label/config_id,3b7bd570-b030-4326-99ed-0fcd3f8b22ae
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,42.089059999999996,Orchestration - Cloud Composer,k8s-label/config_id,3b7bd570-b030-4326-99ed-0fcd3f8b22ae
03CC-5250-7F51,Google System Label,23829.661419,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
0F79-08F1-0D8A,Google System Label,2.0804019999999994,Other Services,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
11D6-3D11-8E77,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
14F9-7705-2FD4,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
2856-91B1-406A,Google System Label,37.635711,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
2E27-4F75-95CD,Google System Label,16925.486692,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
2F99-3A90-373B,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
378D-6896-1041,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
3D41-4308-45C0,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
3EEB-E1E6-C521,Google System Label,14.810196,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
489B-BB53-0D77,Google System Label,0,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
4AA0-9497-B351,Google System Label,697.4144259999998,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
4DAA-E9DA-86DE,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
4EA8-4296-E5E2,Google System Label,0.071988,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
5076-A0FD-B409,Google System Label,0.08049999999999999,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
50F7-CAB7-DB8D,Google System Label,0,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
587F-0E36-6A26,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
5B01-D157-A097,Google System Label,50902.28420699999,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
5DEA-D962-E5F8,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6276-ABCE-E764,Google System Label,20.173658,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
62AF-A39E-269B,Google System Label,29479.210813,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
64CB-92B6-E727,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6934-30E8-A65F,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6AE1-525F-8B80,Google System Label,24.803211,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6B0E-04F3-029E,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6C67-1253-BB04,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
6C71-E844-38BC,Google System Label,8508.458350000004,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
761A-BA86-D467,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
7804-1365-F911,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
79E9-0431-3CD3,Google System Label,380.795902,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
8111-FEE9-BFEE,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
83FF-9C17-D184,Google System Label,39.494026999999996,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
8835-C41E-B3EA,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
93F4-2190-D5EF,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
984A-1F27-2D1F,Google System Label,0.011381999999999998,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
9F5F-0236-9C17,Google System Label,12.709914000000001,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
A6C3-31B5-6D26,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
B188-61DD-52E4,Google System Label,2.9164899999999996,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
B561-BFBD-1264,Google System Label,227.76485099999996,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
B62C-9514-EC43,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
BB77-5FDA-69D9,Google System Label,95640.10285899996,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
C1BB-5F08-C60D,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
C268-6D50-D598,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
C2F8-6C2C-1847,Google System Label,0,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
C40A-084F-09B4,Google System Label,79.242334,Network - Other,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
C4A4-76CD-56D0,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
CEE0-1AE0-3422,Google System Label,710.880216,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
CF4E-A0C7-E3BF,Google System Label,4216.845720999996,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D011-1819-740D,Google System Label,388.603156,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D307-D26E-76BC,Google System Label,0,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D31D-6EF4-950B,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D72A-E5E4-973E,Google System Label,0,Ingress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
D973-5D65-BAB2,Google System Label,580.5328400000002,Storage,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
DA21-2385-9025,Google System Label,0,Licensing,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
DE9E-AFBC-A15A,Google System Label,208.353377,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
DFA5-B5C6-36D6,Google System Label,0.17310499999999998,Egress,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
E259-34D3-C50F,Google System Label,186.87851899999998,Compute,goog-gke-cluster-id-base32,3dbdh43if5agtpsnj4tjdatvszwkkh6shxkue74lntsxkifj2zkq
